package	function	parameter	meaning	doc_path	source_url	fetched_at
omicverse	omicverse.space.cellcharter	n_neighs	( int (default: 6 ))	references/omicverse/functions/omicverse.space.cellcharter.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.cellcharter.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.cellcharter	trim_long_links	( bool (default: True ))	references/omicverse/functions/omicverse.space.cellcharter.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.cellcharter.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.cellcharter	distance_percentile	( float (default: 99.0 ))	references/omicverse/functions/omicverse.space.cellcharter.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.cellcharter.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.cellcharter	random_state	( int (default: 1024 ))	references/omicverse/functions/omicverse.space.cellcharter.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.cellcharter.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.cellcharter	covariance_type	( str (default: 'full' ))	references/omicverse/functions/omicverse.space.cellcharter.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.cellcharter.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.cellcharter	backend	( str (default: 'auto' ))	references/omicverse/functions/omicverse.space.cellcharter.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.cellcharter.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.cellcharter	batch_size	( Optional [ int ] (default: None ))	references/omicverse/functions/omicverse.space.cellcharter.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.cellcharter.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.cellcharter	trainer_params	( Optional [ dict ] (default: None ))	references/omicverse/functions/omicverse.space.cellcharter.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.cellcharter.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.cellcharter	radius	Detected from function signature; no parameter description detected.	references/omicverse/functions/omicverse.space.cellcharter.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.cellcharter.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.CellLoc	adata_sc	( anndata.AnnData ) – Single-cell reference AnnData.	references/omicverse/functions/omicverse.space.CellLoc.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.CellLoc.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.CellLoc	adata_sp	( anndata.AnnData ) – Spatial AnnData to receive probabilistic localization.	references/omicverse/functions/omicverse.space.CellLoc.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.CellLoc.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.CellLoc	use_rep_sc	"( str , default=""X_pca"" ) – Representation key in adata_sc.obsm used for transport."	references/omicverse/functions/omicverse.space.CellLoc.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.CellLoc.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.CellLoc	use_rep_sp	"( str , default=""X_pca"" ) – Representation key in adata_sp.obsm used for transport."	references/omicverse/functions/omicverse.space.CellLoc.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.CellLoc.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.CellMap	adata_sc	( anndata.AnnData ) – Single-cell reference AnnData.	references/omicverse/functions/omicverse.space.CellMap.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.CellMap.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.CellMap	adata_sp	( anndata.AnnData ) – Spatial AnnData to receive mapped cells.	references/omicverse/functions/omicverse.space.CellMap.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.CellMap.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.CellMap	use_rep_sc	"( str , default=""X_pca"" ) – Representation key in adata_sc.obsm used for transport."	references/omicverse/functions/omicverse.space.CellMap.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.CellMap.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.CellMap	use_rep_sp	"( str , default=""X_pca"" ) – Representation key in adata_sp.obsm used for transport."	references/omicverse/functions/omicverse.space.CellMap.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.CellMap.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.clusters	adata	( AnnData ) – Spatial AnnData object to be clustered/embedded.	references/omicverse/functions/omicverse.space.clusters.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.clusters.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.clusters	methods	( list ) – Ordered list of methods to run, e.g. ['STAGATE', 'GraphST'] .	references/omicverse/functions/omicverse.space.clusters.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.clusters.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.clusters	methods_kwargs	( dict ) – Method-specific configuration dictionary.	references/omicverse/functions/omicverse.space.clusters.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.clusters.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.clusters	batch_key	( str , optional ) – Batch/sample key in adata.obs for multi-sample methods.	references/omicverse/functions/omicverse.space.clusters.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.clusters.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.clusters	spatial_key	( str , default='spatial' ) – Spatial coordinate key in adata.obsm .	references/omicverse/functions/omicverse.space.clusters.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.clusters.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.clusters	lognorm	( float , default=50*1e4 ) – Target-sum scale used when recovering counts from log-normalized data.	references/omicverse/functions/omicverse.space.clusters.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.clusters.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.create_communication_anndata	adata	( anndata.AnnData ) – Input spatial AnnData containing commot communication matrices in adata.obsp and optional commot database metadata in adata.uns .	references/omicverse/functions/omicverse.space.create_communication_anndata.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.create_communication_anndata.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.create_communication_anndata	clustering_column	( str ) – Column name for cell type clustering	references/omicverse/functions/omicverse.space.create_communication_anndata.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.create_communication_anndata.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.create_communication_anndata	n_permutations	( int ) – Number of permutations for p-value calculation	references/omicverse/functions/omicverse.space.create_communication_anndata.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.create_communication_anndata.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.crop_space_visium	adata	– AnnData Annotated data matrix containing Visium spatial data.	references/omicverse/functions/omicverse.space.crop_space_visium.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.crop_space_visium.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.crop_space_visium	crop_loc	– tuple (x, y) coordinates for the top-left corner of the crop region.	references/omicverse/functions/omicverse.space.crop_space_visium.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.crop_space_visium.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.crop_space_visium	crop_area	– tuple (width, height) of the cropping area in spatial coordinates.	references/omicverse/functions/omicverse.space.crop_space_visium.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.crop_space_visium.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.crop_space_visium	library_id	– str Library ID for the spatial data in adata.uns[‘spatial’].	references/omicverse/functions/omicverse.space.crop_space_visium.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.crop_space_visium.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.crop_space_visium	scale	– float Scale factor for the cropping operation.	references/omicverse/functions/omicverse.space.crop_space_visium.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.crop_space_visium.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.crop_space_visium	spatial_key	(default: 'spatial' ) – str, optional (default=’spatial’) Key in adata.obsm containing spatial coordinates.	references/omicverse/functions/omicverse.space.crop_space_visium.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.crop_space_visium.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.crop_space_visium	res	(default: 'hires' ) – str, optional (default=’hires’) Image resolution to use (‘hires’ or ‘lowres’).	references/omicverse/functions/omicverse.space.crop_space_visium.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.crop_space_visium.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.Deconvolution	adata_sp	( AnnData ) – Spatial transcriptomics AnnData object (spots x genes).	references/omicverse/functions/omicverse.space.Deconvolution.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.Deconvolution.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.Deconvolution	adata_sc	( AnnData or None ) – Single-cell reference AnnData (cells x genes) containing cell-type labels.	references/omicverse/functions/omicverse.space.Deconvolution.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.Deconvolution.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.GASTON	adata	( AnnData ) – Spatial AnnData containing expression matrix and coordinates in adata.obsm['spatial'] .	references/omicverse/functions/omicverse.space.GASTON.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.GASTON.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.map_spatial_auto	adata_rotated	– AnnData Annotated data matrix containing spatial data to be aligned.	references/omicverse/functions/omicverse.space.map_spatial_auto.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.map_spatial_auto.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.map_spatial_auto	method	(default: 'phase' ) – str, optional (default=’phase’) Alignment method to use: - ‘phase’: Phase correlation-based alignment - ‘feature’: Feature-based alignment - ‘hybrid’: Combination of phase and feature methods	references/omicverse/functions/omicverse.space.map_spatial_auto.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.map_spatial_auto.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.map_spatial_manual	adata_rotated	– AnnData Annotated data matrix containing spatial data to be aligned.	references/omicverse/functions/omicverse.space.map_spatial_manual.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.map_spatial_manual.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.map_spatial_manual	offset	– tuple (dx, dy) tuple specifying the manual offset to apply.	references/omicverse/functions/omicverse.space.map_spatial_manual.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.map_spatial_manual.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.merge_cluster	adata	( AnnData ) – AnnData containing existing cluster labels and embeddings.	references/omicverse/functions/omicverse.space.merge_cluster.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.merge_cluster.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.merge_cluster	groupby	( str , default='mclust' ) – Cluster label column in adata.obs to merge.	references/omicverse/functions/omicverse.space.merge_cluster.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.merge_cluster.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.merge_cluster	use_rep	( str , default='STAGATE' ) – Embedding key in adata.obsm used for dendrogram distance.	references/omicverse/functions/omicverse.space.merge_cluster.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.merge_cluster.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.merge_cluster	threshold	( float , default=0.05 ) – Hierarchical-clustering distance threshold for merging.	references/omicverse/functions/omicverse.space.merge_cluster.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.merge_cluster.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.merge_cluster	plot	( bool , default=True ) – Whether to display dendrogram with threshold line.	references/omicverse/functions/omicverse.space.merge_cluster.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.merge_cluster.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.merge_cluster	start_idx	( int , default=0 ) – Index offset applied to original cluster IDs before remapping.	references/omicverse/functions/omicverse.space.merge_cluster.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.merge_cluster.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.merge_cluster	**kwargs	– Extra arguments passed to scanpy.pl.dendrogram .	references/omicverse/functions/omicverse.space.merge_cluster.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.merge_cluster.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.moranI	adata	– AnnData with spatial coordinates in adata.obsm and optionally a precomputed connectivity in adata.obsp .	references/omicverse/functions/omicverse.space.moranI.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.moranI.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.moranI	connectivity_key	( str (default: 'spatial_connectivities' )) – Key of the spatial connectivity matrix in adata.obsp . Default: ‘spatial_connectivities’.	references/omicverse/functions/omicverse.space.moranI.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.moranI.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.moranI	genes	(default: None ) – Gene names/indices to test. None tests all genes. Default: None.	references/omicverse/functions/omicverse.space.moranI.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.moranI.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.space.moranI	transformation	( bool (default: True )) – Row-normalise the weight matrix before scoring. Default: True.	references/omicverse/functions/omicverse.space.moranI.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.space.moranI.html	2026-08-03T14:16:23+00:00
